dataset,seed,method,stage,trial_id,class_id,x,y
natops,1,umap,t2b_saliency,natops_train_n00046,1,6.752799034118652,-1.8303756713867188
natops,1,umap,t2b_saliency,natops_train_n00026,2,7.394914150238037,-2.7617557048797607
natops,1,umap,t2b_saliency,natops_train_n00127,0,8.502464294433594,1.8649492263793945
natops,1,umap,t2b_saliency,natops_train_n00001,2,9.713783264160156,-4.9320597648620605
natops,1,umap,t2b_saliency,natops_train_n00073,2,10.060885429382324,-2.095083475112915
natops,1,umap,t2b_saliency,natops_train_n00011,0,9.400918960571289,-4.478302001953125
natops,1,umap,t2b_saliency,natops_train_n00139,1,7.347143650054932,1.037252426147461
natops,1,umap,t2b_saliency,natops_train_n00068,1,6.35192346572876,-3.4361538887023926
natops,1,umap,t2b_saliency,natops_train_n00145,5,1.240571141242981,17.1878604888916
natops,1,umap,t2b_saliency,natops_train_n00079,5,2.727107048034668,11.351702690124512
natops,1,umap,t2b_saliency,natops_train_n00155,1,6.576831340789795,-0.7074609398841858
natops,1,umap,t2b_saliency,natops_train_n00171,0,11.189159393310547,-3.2039308547973633
natops,1,umap,t2b_saliency,natops_train_n00121,0,8.426387786865234,1.2283990383148193
natops,1,umap,t2b_saliency,natops_train_n00140,0,11.551438331604004,-2.3079187870025635
natops,1,umap,t2b_saliency,natops_train_n00173,1,14.09246826171875,-3.958207607269287
natops,1,umap,t2b_saliency,natops_train_n00002,2,8.39779281616211,-3.48101806640625
natops,1,umap,t2b_saliency,natops_train_n00128,5,1.8238487243652344,16.526424407958984
natops,1,umap,t2b_saliency,natops_train_n00084,1,8.403313636779785,-4.213687896728516
natops,1,umap,t2b_saliency,natops_train_n00100,5,0.48783057928085327,15.86645221710205
natops,1,umap,t2b_saliency,natops_train_n00025,5,1.0043600797653198,17.353641510009766
natops,1,umap,t2b_saliency,natops_train_n00179,3,-3.8538753986358643,4.702071666717529
natops,1,umap,t2b_saliency,natops_train_n00165,3,-5.2922468185424805,3.3962624073028564
natops,1,umap,t2b_saliency,natops_train_n00031,4,-10.521011352539062,3.474252462387085
natops,1,umap,t2b_saliency,natops_train_n00099,4,-3.1071090698242188,1.1774317026138306
natops,1,umap,t2b_saliency,natops_train_n00054,1,14.349844932556152,-3.7375998497009277
natops,1,umap,t2b_saliency,natops_train_n00144,0,9.186113357543945,1.2554351091384888
natops,1,umap,t2b_saliency,natops_train_n00174,3,-4.324872970581055,4.99788761138916
natops,1,umap,t2b_saliency,natops_train_n00053,2,14.29356575012207,-3.3958334922790527
natops,1,umap,t2b_saliency,natops_train_n00119,5,0.23326578736305237,15.5192289352417
natops,1,umap,t2b_saliency,natops_train_n00133,5,0.5341208577156067,16.631986618041992
natops,1,umap,t2b_saliency,natops_train_n00115,4,-4.25900411605835,2.2914986610412598
natops,1,umap,t2b_saliency,natops_train_n00172,5,2.9937551021575928,11.52004623413086
natops,1,umap,t2b_saliency,natops_train_n00101,3,-4.683582782745361,6.326943874359131
natops,1,umap,t2b_saliency,natops_train_n00022,4,-2.6335744857788086,4.391230583190918
natops,1,umap,t2b_saliency,natops_train_n00062,1,6.444729804992676,-2.879157066345215
natops,1,umap,t2b_saliency,natops_train_n00082,1,8.323060035705566,-3.71916127204895
natops,1,umap,t2b_saliency,natops_train_n00102,1,10.349287033081055,-3.314457416534424
natops,1,umap,t2b_saliency,natops_train_n00142,0,8.634384155273438,2.231468677520752
natops,1,umap,t2b_saliency,natops_train_n00135,0,8.700056076049805,2.791743755340576
natops,1,umap,t2b_saliency,natops_train_n00085,1,13.669572830200195,-3.5051028728485107
natops,1,umap,t2b_saliency,natops_train_n00003,3,-4.843994617462158,3.520160675048828
natops,1,umap,t2b_saliency,natops_train_n00077,2,10.097111701965332,-5.145838260650635
natops,1,umap,t2b_saliency,natops_train_n00055,0,7.306046962738037,0.015542548149824142
natops,1,umap,t2b_saliency,natops_train_n00007,5,0.9307129383087158,17.163877487182617
natops,1,umap,t2b_saliency,natops_train_n00023,3,-10.107466697692871,4.392650127410889
natops,1,umap,t2b_saliency,natops_train_n00118,2,10.15858268737793,-2.145930767059326
natops,1,umap,t2b_saliency,natops_train_n00014,2,14.130736351013184,-3.220376491546631
natops,1,umap,t2b_saliency,natops_train_n00058,1,6.841796875,-0.4394906759262085
natops,1,umap,t2b_saliency,natops_train_n00020,3,-2.4387941360473633,-0.641711413860321
natops,1,umap,t2b_saliency,natops_train_n00036,2,14.61286735534668,-4.048208236694336
natops,1,umap,t2b_saliency,natops_train_n00027,4,-3.052518844604492,-0.3001024127006531
natops,1,umap,t2b_saliency,natops_train_n00024,0,7.318637371063232,1.5736637115478516
natops,1,umap,t2b_saliency,natops_train_n00178,3,-3.0882766246795654,0.5439251065254211
natops,1,umap,t2b_saliency,natops_train_n00124,0,13.042098999023438,-2.4325461387634277
natops,1,umap,t2b_saliency,natops_train_n00158,1,8.901050567626953,-5.300161361694336
natops,1,umap,t2b_saliency,natops_train_n00000,3,-4.555516242980957,4.008063316345215
natops,1,umap,t2b_saliency,natops_train_n00132,4,-2.9526801109313965,4.394184112548828
natops,1,umap,t2b_saliency,natops_train_n00170,3,-10.551050186157227,3.900887966156006
natops,1,umap,t2b_saliency,natops_train_n00130,0,7.630430698394775,2.366518259048462
natops,1,umap,t2b_saliency,natops_train_n00045,5,2.447262763977051,11.870084762573242
natops,1,umap,t2b_saliency,natops_train_n00159,2,7.059809684753418,-2.6879289150238037
natops,1,umap,t2b_saliency,natops_train_n00086,3,-2.4995529651641846,-1.052168846130371
natops,1,umap,t2b_saliency,natops_train_n00092,0,8.712554931640625,1.3554717302322388
natops,1,umap,t2b_saliency,natops_train_n00091,2,6.60083532333374,-0.9269541501998901
natops,1,umap,t2b_saliency,natops_train_n00059,4,-10.425628662109375,3.6263105869293213
natops,1,umap,t2b_saliency,natops_train_n00137,3,-4.788125514984131,6.4387617111206055
natops,1,umap,t2b_saliency,natops_train_n00066,2,8.573929786682129,-5.0798187255859375
natops,1,umap,t2b_saliency,natops_train_n00008,2,6.758212566375732,-1.3900259733200073
natops,1,umap,t2b_saliency,natops_train_n00037,0,8.828778266906738,2.507136821746826
natops,1,umap,t2b_saliency,natops_train_n00032,2,9.70805549621582,-5.133505821228027
natops,1,umap,t2b_saliency,natops_train_n00147,2,8.519891738891602,-3.533381462097168
natops,1,umap,t2b_saliency,natops_train_n00095,4,-2.5165939331054688,4.30025053024292
natops,1,umap,t2b_saliency,natops_train_n00015,1,6.989005088806152,-1.9486972093582153
natops,1,umap,t3_rebasis,natops_train_n00051,0,7.845810890197754,1.1485475301742554
natops,1,umap,t3_rebasis,natops_train_n00070,2,9.348001480102539,-3.0016257762908936
natops,1,umap,t3_rebasis,natops_train_n00126,1,11.375061988830566,-2.8021860122680664
natops,1,umap,t3_rebasis,natops_train_n00164,5,2.457592725753784,11.386918067932129
natops,1,umap,t3_rebasis,natops_train_n00141,0,7.918951988220215,2.751987934112549
natops,1,umap,t3_rebasis,natops_train_n00052,2,6.864642143249512,-2.934959650039673
natops,1,umap,t3_rebasis,natops_train_n00112,0,13.071877479553223,-2.274397373199463
natops,1,umap,t3_rebasis,natops_train_n00162,1,6.609676361083984,-3.6098225116729736
natops,1,umap,t3_rebasis,natops_train_n00019,5,0.14538373053073883,15.243573188781738
natops,1,umap,t3_rebasis,natops_train_n00049,5,-0.09881266206502914,15.117094039916992
natops,1,umap,t3_rebasis,natops_train_n00105,1,9.197172164916992,-3.1898880004882812
natops,1,umap,t3_rebasis,natops_train_n00117,3,-10.401894569396973,3.975163221359253
natops,1,umap,t3_rebasis,natops_train_n00157,4,-3.5066375732421875,2.831958293914795
natops,1,umap,t3_rebasis,natops_train_n00098,4,-3.248103141784668,4.2250566482543945
natops,1,umap,t3_rebasis,natops_train_n00114,4,-4.3230485916137695,2.1290600299835205
natops,1,umap,t3_rebasis,natops_train_n00138,5,0.21206034719944,14.9093656539917
natops,1,umap,t3_rebasis,natops_train_n00044,0,9.577563285827637,1.9592468738555908
natops,1,umap,t3_rebasis,natops_train_n00043,5,-0.25494498014450073,15.021739959716797
natops,1,umap,t3_rebasis,natops_train_n00134,5,1.6315350532531738,16.389249801635742
natops,1,umap,t3_rebasis,natops_train_n00040,2,9.182023048400879,-3.03302001953125
natops,1,umap,t3_rebasis,natops_train_n00125,5,1.692584753036499,16.639841079711914
natops,1,umap,t3_rebasis,natops_train_n00005,4,-4.845926761627197,3.233799695968628
natops,1,umap,t3_rebasis,natops_train_n00080,5,1.2701609134674072,16.191234588623047
natops,1,umap,t3_rebasis,natops_train_n00111,3,-10.696864128112793,4.11615514755249
natops,1,umap,t3_rebasis,natops_train_n00072,3,-4.607933521270752,2.042267084121704
natops,1,umap,t3_rebasis,natops_train_n00152,4,-2.8515288829803467,-0.28573769330978394
natops,1,umap,t3_rebasis,natops_train_n00123,3,-3.3904967308044434,1.111708164215088
natops,1,umap,t3_rebasis,natops_train_n00110,2,14.828418731689453,-3.6501362323760986
natops,1,umap,t3_rebasis,natops_train_n00035,4,-3.4266786575317383,2.5580029487609863
natops,1,umap,t3_rebasis,natops_train_n00163,3,-5.442312717437744,2.73516845703125
natops,1,umap,t3_rebasis,natops_train_n00161,4,-3.644984722137451,1.8359131813049316
natops,1,umap,t3_rebasis,natops_train_n00116,4,-3.9823708534240723,1.5225735902786255
natops,1,umap,t3_rebasis,natops_train_n00028,4,-4.273705005645752,5.047224044799805
natops,1,umap,t3_rebasis,natops_train_n00021,2,14.01465892791748,-3.0691587924957275
natops,1,umap,t3_rebasis,natops_train_n00113,2,8.55898380279541,-4.882099628448486
natops,1,umap,t3_rebasis,natops_train_n00146,5,0.6659181714057922,16.425952911376953
natops,1,umap,t3_rebasis,natops_train_n00104,1,13.471570014953613,-2.889328718185425
natops,1,umap,t3_rebasis,natops_train_n00018,1,8.82010269165039,-5.255141258239746
natops,1,umap,t3_rebasis,natops_train_n00050,3,-4.888907432556152,6.241854667663574
natops,1,umap,t3_rebasis,natops_train_n00033,4,-3.0813181400299072,4.014636516571045
natops,1,umap,t3_rebasis,natops_train_n00097,5,-0.01190985832363367,14.710542678833008
natops,1,umap,t3_rebasis,natops_train_n00065,5,2.5380759239196777,11.892516136169434
natops,1,umap,t3_rebasis,natops_train_n00129,3,-4.4468913078308105,5.1774139404296875
natops,1,umap,t3_rebasis,natops_train_n00081,0,8.838890075683594,1.12064790725708
natops,1,umap,t3_rebasis,natops_train_n00060,3,-3.5694377422332764,4.470856189727783
natops,1,umap,t3_rebasis,natops_train_n00087,4,-4.323741436004639,5.33471155166626
natops,1,umap,t3_rebasis,natops_train_n00071,3,-2.3496968746185303,-0.976263701915741
natops,1,umap,t3_rebasis,natops_train_n00175,3,-2.8845179080963135,0.237697035074234
natops,1,umap,t3_rebasis,natops_train_n00076,1,10.891024589538574,-2.555081844329834
natops,1,umap,t3_rebasis,natops_train_n00029,4,-10.083375930786133,4.176970481872559
natops,1,umap,t3_rebasis,natops_train_n00136,5,2.1977744102478027,11.636322975158691
natops,1,umap,t3_rebasis,natops_train_n00153,4,-2.7808146476745605,-0.4335165321826935
natops,1,umap,t3_rebasis,natops_train_n00107,5,2.0077760219573975,11.491439819335938
natops,1,umap,t3_rebasis,natops_train_n00074,4,-4.485132217407227,2.479581117630005
natops,1,umap,t3_rebasis,natops_train_n00094,0,8.082147598266602,1.3798476457595825
natops,1,umap,t3_rebasis,natops_train_n00106,1,6.389297962188721,-1.091724157333374
natops,1,umap,t3_rebasis,natops_train_n00168,1,10.97751522064209,-3.0140979290008545
natops,1,umap,t3_rebasis,natops_train_n00177,0,7.461917400360107,0.4522073268890381
natops,1,umap,t3_rebasis,natops_train_n00120,2,11.080432891845703,-2.705406427383423
natops,1,umap,t3_rebasis,natops_train_n00067,0,9.25239372253418,1.4876127243041992
natops,1,umap,t3_rebasis,natops_train_n00143,3,-5.466084003448486,3.043203353881836
natops,1,umap,t3_rebasis,natops_train_n00064,0,7.723756790161133,2.5496699810028076
natops,1,umap,t3_rebasis,natops_train_n00046,1,6.721402168273926,-1.810062289237976
natops,1,umap,t3_rebasis,natops_train_n00026,2,7.464715957641602,-2.8290834426879883
natops,1,umap,t3_rebasis,natops_train_n00127,0,8.439186096191406,1.7367891073226929
natops,1,umap,t3_rebasis,natops_train_n00001,2,9.759880065917969,-5.004148960113525
natops,1,umap,t3_rebasis,natops_train_n00073,2,9.994043350219727,-2.069180727005005
natops,1,umap,t3_rebasis,natops_train_n00011,0,9.424666404724121,-4.5181965827941895
natops,1,umap,t3_rebasis,natops_train_n00139,1,7.424618721008301,1.091639518737793
natops,1,umap,t3_rebasis,natops_train_n00068,1,6.336928844451904,-3.4475321769714355
natops,1,umap,t3_rebasis,natops_train_n00145,5,1.283758282661438,17.195899963378906
natops,1,umap,t3_rebasis,natops_train_n00079,5,2.7711429595947266,11.391748428344727
natops,1,umap,t3_rebasis,natops_train_n00155,1,6.56228494644165,-0.7317224144935608
natops,1,umap,t3_rebasis,natops_train_n00171,0,11.234661102294922,-3.2764039039611816
natops,1,umap,t3_rebasis,natops_train_n00121,0,8.362517356872559,1.3050658702850342
natops,1,umap,t3_rebasis,natops_train_n00140,0,11.526725769042969,-2.3490824699401855
natops,1,umap,t3_rebasis,natops_train_n00173,1,14.125264167785645,-3.9176619052886963
natops,1,umap,t3_rebasis,natops_train_n00002,2,8.407133102416992,-3.4626221656799316
natops,1,umap,t3_rebasis,natops_train_n00128,5,1.8309195041656494,16.58672523498535
natops,1,umap,t3_rebasis,natops_train_n00084,1,8.34154987335205,-4.129515171051025
natops,1,umap,t3_rebasis,natops_train_n00100,5,0.4954359233379364,15.898089408874512
natops,1,umap,t3_rebasis,natops_train_n00025,5,1.0295473337173462,17.36931610107422
natops,1,umap,t3_rebasis,natops_train_n00179,3,-3.8586156368255615,4.69404411315918
natops,1,umap,t3_rebasis,natops_train_n00165,3,-5.241825103759766,3.388185977935791
natops,1,umap,t3_rebasis,natops_train_n00031,4,-10.458209037780762,3.5159080028533936
natops,1,umap,t3_rebasis,natops_train_n00099,4,-3.166048288345337,1.1658779382705688
natops,1,umap,t3_rebasis,natops_train_n00054,1,14.413871765136719,-3.659064769744873
natops,1,umap,t3_rebasis,natops_train_n00144,0,9.170332908630371,1.2516682147979736
natops,1,umap,t3_rebasis,natops_train_n00174,3,-4.2169013023376465,4.91710090637207
natops,1,umap,t3_rebasis,natops_train_n00053,2,14.290645599365234,-3.355717897415161
natops,1,umap,t3_rebasis,natops_train_n00119,5,0.23576860129833221,15.583925247192383
natops,1,umap,t3_rebasis,natops_train_n00133,5,0.542214035987854,16.61639976501465
natops,1,umap,t3_rebasis,natops_train_n00115,4,-4.250907897949219,2.2658939361572266
natops,1,umap,t3_rebasis,natops_train_n00172,5,3.002915382385254,11.477042198181152
natops,1,umap,t3_rebasis,natops_train_n00101,3,-4.718399524688721,6.286754131317139
natops,1,umap,t3_rebasis,natops_train_n00022,4,-2.6179885864257812,4.380835056304932
natops,1,umap,t3_rebasis,natops_train_n00062,1,6.4390177726745605,-2.856157064437866
natops,1,umap,t3_rebasis,natops_train_n00082,1,8.270499229431152,-3.745777130126953
natops,1,umap,t3_rebasis,natops_train_n00102,1,10.370573043823242,-3.318570852279663
natops,1,umap,t3_rebasis,natops_train_n00142,0,8.686551094055176,2.249959707260132
natops,1,umap,t3_rebasis,natops_train_n00135,0,8.675869941711426,2.8937268257141113
natops,1,umap,t3_rebasis,natops_train_n00085,1,13.675579071044922,-3.5123257637023926
natops,1,umap,t3_rebasis,natops_train_n00003,3,-4.84071683883667,3.4789435863494873
natops,1,umap,t3_rebasis,natops_train_n00077,2,10.05317211151123,-5.1265435218811035
natops,1,umap,t3_rebasis,natops_train_n00055,0,7.301901340484619,0.00943714752793312
natops,1,umap,t3_rebasis,natops_train_n00007,5,0.959465742111206,17.211721420288086
natops,1,umap,t3_rebasis,natops_train_n00023,3,-10.094290733337402,4.326674461364746
natops,1,umap,t3_rebasis,natops_train_n00118,2,10.180781364440918,-2.080272912979126
natops,1,umap,t3_rebasis,natops_train_n00014,2,14.156844139099121,-3.240307092666626
natops,1,umap,t3_rebasis,natops_train_n00058,1,6.8159098625183105,-0.47915151715278625
natops,1,umap,t3_rebasis,natops_train_n00020,3,-2.392197370529175,-0.6856586337089539
natops,1,umap,t3_rebasis,natops_train_n00036,2,14.628376960754395,-4.084187984466553
natops,1,umap,t3_rebasis,natops_train_n00027,4,-3.0087156295776367,-0.30011507868766785
natops,1,umap,t3_rebasis,natops_train_n00024,0,7.321827411651611,1.602652907371521
natops,1,umap,t3_rebasis,natops_train_n00178,3,-3.067218542098999,0.5311517119407654
natops,1,umap,t3_rebasis,natops_train_n00124,0,13.007166862487793,-2.4245872497558594
natops,1,umap,t3_rebasis,natops_train_n00158,1,8.903714179992676,-5.3369622230529785
natops,1,umap,t3_rebasis,natops_train_n00000,3,-4.516106605529785,4.039182186126709
natops,1,umap,t3_rebasis,natops_train_n00132,4,-2.9748687744140625,4.420319557189941
natops,1,umap,t3_rebasis,natops_train_n00170,3,-10.494621276855469,3.848445415496826
natops,1,umap,t3_rebasis,natops_train_n00130,0,7.637244701385498,2.3728222846984863
natops,1,umap,t3_rebasis,natops_train_n00045,5,2.500779628753662,11.840384483337402
natops,1,umap,t3_rebasis,natops_train_n00159,2,7.071207523345947,-2.665447473526001
natops,1,umap,t3_rebasis,natops_train_n00086,3,-2.481229782104492,-1.0873911380767822
natops,1,umap,t3_rebasis,natops_train_n00092,0,8.693913459777832,1.3423768281936646
